,userId,movieId,rating,timestamp
145,9279.0,3000.0,5.0,1054097696.0
146,9279.0,2995.0,3.0,961562275.0
147,9279.0,2985.0,3.0,949449445.0
148,9279.0,2967.0,5.0,949274808.0
149,9279.0,2947.0,4.0,1051146629.0
150,9279.0,2902.0,4.0,949261256.0
151,9279.0,2893.0,2.5,1085531707.0
152,9279.0,2888.0,3.0,1051149203.0
153,9279.0,2888.0,3.0,1051149203.0
154,9279.0,2871.0,5.0,1051148291.0
155,9279.0,2871.0,5.0,1051148291.0
156,9279.0,2868.0,1.0,1051135633.0
157,9279.0,2867.0,5.0,1051135382.0
158,9279.0,2858.0,5.0,950932727.0
159,9279.0,2856.0,3.0,1051149243.0
160,9279.0,2841.0,4.0,949261661.0
161,9279.0,2810.0,4.0,1078717061.0
162,9279.0,2806.0,4.0,963000766.0
163,9279.0,2788.0,5.0,949271714.0
164,9279.0,2788.0,5.0,949271714.0
165,9279.0,2788.0,5.0,949271714.0
166,9279.0,2782.0,3.5,1054785890.0
167,9279.0,2731.0,4.0,1055794920.0
168,9279.0,2731.0,4.0,1055794920.0
169,9279.0,2718.0,5.0,949260979.0
170,9279.0,2713.0,4.0,1051135737.0
171,9279.0,2710.0,1.0,949261238.0
173,7515.0,4002.0,5.0,976934414.0
174,7515.0,3964.0,3.0,976934520.0
175,7515.0,3793.0,3.0,976939003.0
176,7515.0,3693.0,1.0,976935716.0
177,7515.0,3693.0,1.0,976935716.0
178,7515.0,3525.0,2.0,976940578.0
179,7515.0,3515.0,4.0,976940412.0
180,7515.0,3515.0,4.0,976940412.0
181,7515.0,3515.0,4.0,976940412.0
182,7515.0,3513.0,3.0,976937937.0
183,7515.0,3513.0,3.0,976937937.0
184,7515.0,3489.0,2.0,976941480.0
185,7515.0,3481.0,3.0,976939889.0
186,7515.0,3481.0,3.0,976939889.0
187,7515.0,3457.0,3.0,976938521.0
188,7515.0,3448.0,3.0,976936754.0
189,7515.0,3438.0,3.0,976939191.0
190,7515.0,3409.0,4.0,976938245.0
191,7515.0,3398.0,3.0,976940201.0
192,7515.0,3394.0,3.0,976935422.0
193,7515.0,3394.0,3.0,976935422.0
194,7515.0,3394.0,3.0,976935422.0
195,7515.0,3387.0,2.0,976941001.0
196,7515.0,3361.0,4.0,976939889.0
197,7515.0,3302.0,2.0,976940857.0
198,7515.0,3302.0,2.0,976940857.0
199,7515.0,3302.0,2.0,976940857.0
200,7515.0,3271.0,3.0,976937468.0
201,7515.0,3260.0,4.0,976937153.0
202,7515.0,3258.0,2.0,976940984.0
203,7515.0,3256.0,5.0,976939025.0
204,7515.0,3252.0,4.0,976937731.0
205,7515.0,3252.0,4.0,976937731.0
206,7515.0,3176.0,5.0,976937813.0
207,7515.0,3107.0,4.0,976937586.0
208,7515.0,3095.0,3.0,976937022.0
209,7515.0,3082.0,4.0,976939303.0
210,7515.0,3033.0,4.0,976940789.0
211,7515.0,3020.0,3.0,976938369.0
212,7515.0,2985.0,4.0,976936306.0
213,7515.0,2951.0,4.0,976939025.0
214,7515.0,2947.0,4.0,976938959.0
215,7515.0,2941.0,2.0,976936796.0
216,7515.0,2916.0,3.0,976939025.0
217,7515.0,2906.0,4.0,976935490.0
218,7515.0,2881.0,4.0,976939457.0
219,7515.0,2872.0,3.0,976934874.0
220,7515.0,2867.0,3.0,976940449.0
221,7515.0,2861.0,4.0,976938287.0
222,7515.0,2861.0,4.0,976938287.0
223,7515.0,2858.0,5.0,976939802.0
224,7515.0,2806.0,3.0,976940928.0
225,7515.0,2805.0,5.0,976935337.0
226,7515.0,2764.0,4.0,976937813.0
227,7515.0,2759.0,3.0,976940368.0
228,7515.0,2759.0,3.0,976940368.0
229,7515.0,2718.0,3.0,976938102.0
230,7515.0,2710.0,5.0,976935716.0
232,6320.0,6530.0,2.5,1441228449.0
233,6320.0,6323.0,4.5,1390163880.0
234,6320.0,5679.0,4.0,1390164018.0
235,6320.0,5630.0,4.0,1390167948.0
236,6320.0,5541.0,4.0,1390078849.0
237,6320.0,5500.0,4.5,1390167186.0
238,6320.0,5283.0,3.5,1390160990.0
239,6320.0,4993.0,3.5,1390079904.0
240,6320.0,4989.0,3.5,1390163358.0
241,6320.0,4974.0,3.5,1390161151.0
242,6320.0,4725.0,4.0,1390164033.0
243,6320.0,4713.0,2.0,1463328972.0
244,6320.0,4662.0,3.0,1440172753.0
245,6320.0,3409.0,3.0,1452121119.0
246,6320.0,3262.0,3.5,1445206249.0
247,6320.0,2858.0,2.5,1390079851.0
248,6094.0,8644.0,4.0,1449568683.0
249,6094.0,7153.0,5.0,1447192167.0
250,6094.0,5995.0,5.0,1447191869.0
251,6094.0,5219.0,3.5,1447419172.0
252,6094.0,4993.0,5.0,1447192169.0
253,6094.0,3949.0,5.0,1447419081.0
254,6094.0,2858.0,5.0,1447191856.0
255,6024.0,4725.0,3.0,1018506950.0
256,6024.0,4061.0,3.0,1013020938.0
257,6024.0,3986.0,2.0,991551636.0
258,6024.0,3328.0,3.0,967951432.0
259,6024.0,3186.0,3.0,953319958.0
260,6024.0,3083.0,4.0,966023645.0
261,6024.0,2858.0,3.0,938877410.0
262,6024.0,2710.0,4.0,938877474.0
263,5814.0,4023.0,5.0,995658859.0
264,5814.0,4023.0,5.0,995658859.0
265,5701.0,3996.0,3.0,1006705950.0
266,5701.0,3893.0,3.0,1006706882.0
267,5701.0,3481.0,4.0,1006706460.0
268,5701.0,3481.0,4.0,1006706460.0
269,5701.0,3334.0,5.0,1006875520.0
270,5701.0,3095.0,5.0,1006705855.0
271,5701.0,2858.0,4.0,1006705812.0
272,5619.0,7386.0,3.0,1270522627.0
273,5619.0,7153.0,5.0,1277430290.0
274,5619.0,4993.0,5.0,1277430293.0
275,5619.0,4662.0,4.5,1282532605.0
276,5619.0,4027.0,4.0,1274940933.0
277,5619.0,4016.0,4.0,1270522992.0
278,5619.0,4016.0,4.0,1270522992.0
279,5619.0,4002.0,4.5,1277430435.0
280,5619.0,3793.0,4.5,1280806584.0
281,5619.0,2788.0,3.0,1270432002.0
282,5619.0,2788.0,3.0,1270432002.0
283,5619.0,2788.0,3.0,1270432002.0
285,5206.0,4981.0,5.0,1009160624.0
286,5206.0,4981.0,5.0,1009160624.0
287,5206.0,4981.0,5.0,1009160624.0
288,5206.0,4969.0,5.0,1009160320.0
289,5206.0,4638.0,3.0,1009160491.0
290,5206.0,3996.0,5.0,1009160381.0
291,5206.0,3793.0,4.0,1009160213.0
292,5206.0,3176.0,4.0,1009160184.0
293,5206.0,2881.0,4.0,1009159851.0
294,5206.0,2858.0,5.0,1009159697.0
295,5206.0,2806.0,3.0,1009160184.0
296,5206.0,2713.0,4.0,1009159995.0
297,5169.0,7153.0,4.0,1265502046.0
298,5169.0,4993.0,4.5,1265502693.0
299,5169.0,4027.0,5.0,1265502218.0
300,5169.0,3996.0,5.0,1265502050.0
301,5169.0,3977.0,2.0,1265502647.0
302,5169.0,3793.0,5.0,1265501857.0
303,5169.0,2916.0,5.0,1265502596.0
304,4946.0,4638.0,4.0,1003533303.0
305,4946.0,3986.0,5.0,1003532511.0
306,4946.0,3826.0,4.0,1003532676.0
307,4946.0,3793.0,4.0,1003532837.0
308,4946.0,2858.0,5.0,1003532511.0
309,4946.0,2856.0,4.0,1003532676.0
310,4946.0,2805.0,4.0,1003532715.0
311,4946.0,2720.0,5.0,1003532691.0
312,4946.0,2710.0,2.0,1003532561.0
316,4815.0,8464.0,3.5,1118769081.0
317,4815.0,7256.0,5.0,1118769286.0
318,4815.0,7153.0,3.0,1118768974.0
319,4815.0,6335.0,5.0,1118769340.0
320,4815.0,5679.0,5.0,1118769957.0
321,4815.0,5633.0,5.0,1118771036.0
322,4815.0,5625.0,5.0,1118770875.0
323,4815.0,5421.0,5.0,1118771003.0
324,4815.0,5174.0,5.0,1118771137.0
325,4815.0,4993.0,3.0,1118768997.0
326,4815.0,4027.0,4.0,1118769247.0
327,4815.0,3996.0,4.0,1118769182.0
328,4815.0,3949.0,4.5,1118769276.0
329,4815.0,3481.0,5.0,1118769344.0
330,4815.0,3481.0,5.0,1118769344.0
331,4815.0,3328.0,5.0,1118770842.0
332,4785.0,8984.0,4.0,1173176383.0
333,4785.0,8644.0,4.0,1112152515.0
334,4785.0,7386.0,3.5,1112081484.0
335,4785.0,7247.0,3.0,1112264695.0
336,4785.0,7247.0,3.0,1112264695.0
337,4785.0,7153.0,4.0,1112080886.0
338,4785.0,6993.0,4.0,1112151755.0
339,4785.0,6966.0,4.0,1112081916.0
340,4785.0,6810.0,3.0,1112169298.0
341,4785.0,6807.0,4.0,1112265236.0
342,4785.0,6664.0,4.0,1112170237.0
343,4785.0,6548.0,3.5,1112151786.0
344,4785.0,6157.0,3.0,1112170410.0
345,4785.0,5969.0,3.0,1112173137.0
346,4785.0,5693.0,3.5,1112171760.0
347,4785.0,5679.0,4.0,1112263934.0
348,4785.0,5630.0,4.5,1112172458.0
349,4785.0,5541.0,4.0,1112171876.0
350,4785.0,5521.0,3.5,1112172012.0
351,4785.0,5454.0,3.5,1113015320.0
352,4785.0,5316.0,3.5,1112170177.0
353,4785.0,5102.0,3.5,1112064349.0
354,4785.0,4993.0,4.0,1112063625.0
355,4785.0,4992.0,3.0,1112081556.0
356,4785.0,4866.0,2.0,1112171113.0
357,4785.0,4787.0,3.0,1112265599.0
358,4785.0,4679.0,4.5,1112172061.0
359,4785.0,4662.0,4.5,1113015261.0
360,4785.0,4638.0,4.5,1113015694.0
361,4785.0,4623.0,4.0,1112152457.0
362,4785.0,4621.0,4.5,1112064153.0
363,4785.0,4618.0,3.5,1113015297.0
364,4785.0,4587.0,3.0,1112082510.0
365,4785.0,4571.0,4.0,1113652423.0
366,4785.0,4531.0,4.0,1112170240.0
367,4785.0,4387.0,4.5,1112064131.0
368,4785.0,4367.0,4.0,1112169449.0
369,4785.0,4333.0,3.5,1112082506.0
370,4785.0,4251.0,4.0,1112081966.0
371,4785.0,4205.0,3.5,1112169496.0
372,4785.0,4128.0,3.5,1112080937.0
373,4785.0,4062.0,3.5,1112169323.0
374,4785.0,4041.0,3.5,1112172774.0
375,4785.0,4041.0,3.5,1112172774.0
376,4785.0,4027.0,3.5,1112082260.0
377,4785.0,4023.0,3.5,1112264582.0
378,4785.0,4023.0,3.5,1112264582.0
379,4785.0,4016.0,3.5,1112064531.0
380,4785.0,4016.0,3.5,1112064531.0
381,4785.0,4002.0,3.5,1112080882.0
382,4785.0,3996.0,4.5,1112063791.0
383,4785.0,3986.0,3.0,1112170230.0
384,4785.0,3977.0,4.0,1112173083.0
385,4785.0,3893.0,3.0,1112151571.0
386,4785.0,3841.0,3.5,1112172926.0
387,4785.0,3841.0,3.5,1112172926.0
388,4785.0,3826.0,2.5,1173176751.0
389,4785.0,3793.0,5.0,1113015350.0
390,4785.0,3784.0,3.5,1112172151.0
391,4785.0,3707.0,3.5,1112081584.0
392,4785.0,3525.0,3.5,1112081510.0
393,4785.0,3515.0,3.5,1112151800.0
394,4785.0,3515.0,3.5,1112151800.0
395,4785.0,3515.0,3.5,1112151800.0
396,4785.0,3513.0,3.0,1112172520.0
397,4785.0,3513.0,3.0,1112172520.0
398,4785.0,3489.0,2.5,1112169301.0
399,4785.0,3481.0,3.5,1173176290.0
400,4785.0,3481.0,3.5,1173176290.0
401,4785.0,3448.0,4.0,1112081017.0
402,4785.0,3438.0,3.5,1112081005.0
403,4785.0,3394.0,3.5,1112171148.0
404,4785.0,3394.0,3.5,1112171148.0
405,4785.0,3394.0,3.5,1112171148.0
406,4785.0,3361.0,4.0,1112169849.0
407,4785.0,3271.0,3.0,1112171403.0
408,4785.0,3264.0,4.0,1112172410.0
409,4785.0,3258.0,3.5,1112156484.0
410,4785.0,3256.0,4.0,1112153538.0
411,4785.0,3252.0,2.5,1112152197.0
412,4785.0,3252.0,2.5,1112152197.0
413,4785.0,3248.0,2.0,1112064233.0
414,4785.0,3186.0,3.0,1112169443.0
415,4785.0,3176.0,3.5,1173176469.0
416,4785.0,3120.0,4.5,1112081658.0
417,4785.0,3107.0,4.5,1112152416.0
418,4785.0,3082.0,4.0,1112172865.0
419,4785.0,3033.0,4.5,1173176343.0
420,4785.0,2985.0,3.5,1112080750.0
421,4785.0,2962.0,3.5,1112151995.0
422,4785.0,2947.0,4.0,1112169773.0
423,4785.0,2916.0,4.0,1112170257.0
424,4785.0,2888.0,3.5,1112081637.0
425,4785.0,2888.0,3.5,1112081637.0
426,4785.0,2881.0,4.5,1112264547.0
427,4785.0,2861.0,4.0,1112169841.0
428,4785.0,2861.0,4.0,1112169841.0
429,4785.0,2860.0,3.5,1112151899.0
430,4785.0,2858.0,3.0,1112264531.0
431,4785.0,2805.0,3.5,1112152264.0
432,4785.0,2739.0,2.5,1112169727.0
433,4785.0,2720.0,1.0,1112152279.0
434,4785.0,2710.0,4.0,1173176231.0
435,4707.0,4993.0,5.0,1030034278.0
436,4707.0,4027.0,5.0,1030034337.0
437,4707.0,3996.0,5.0,1030034278.0
438,4707.0,3977.0,3.0,1028219557.0
439,4707.0,3401.0,2.0,1030034308.0
440,4707.0,2858.0,5.0,1028219465.0
441,4707.0,2713.0,2.0,1028212935.0
442,4707.0,2710.0,4.0,1028219541.0
443,4508.0,4623.0,3.0,1011684756.0
444,4508.0,4396.0,1.0,1011685472.0
445,4508.0,4100.0,1.0,1011684645.0
446,4508.0,4100.0,1.0,1011684645.0
447,4508.0,4100.0,1.0,1011684645.0
448,4508.0,4017.0,3.0,1011686913.0
449,4508.0,4017.0,3.0,1011686913.0
450,4508.0,3826.0,2.0,1011683708.0
451,4508.0,2881.0,1.0,1011684428.0
452,4508.0,2764.0,3.0,1011684031.0
453,4508.0,2729.0,4.0,1011683371.0
454,4508.0,2729.0,4.0,1011683371.0
455,4459.0,3863.0,3.5,1301272380.0
456,4459.0,3481.0,4.0,1314399245.0
457,4459.0,3481.0,4.0,1314399245.0
458,4444.0,27822.0,4.0,1346036723.0
459,4444.0,5995.0,5.0,1346036324.0
460,4444.0,4016.0,3.0,1346036045.0
461,4444.0,4016.0,3.0,1346036045.0
462,4444.0,3489.0,3.5,1346737647.0
463,4444.0,3252.0,4.0,1346035982.0
464,4444.0,3252.0,4.0,1346035982.0
465,4444.0,3186.0,3.5,1350592677.0
466,4426.0,8644.0,3.0,1093591710.0
467,4426.0,8576.0,3.0,1093597689.0
468,4426.0,8464.0,4.0,1093595234.0
469,4426.0,7809.0,4.0,1093597990.0
470,4426.0,7445.0,3.5,1094315343.0
471,4426.0,7163.0,1.0,1093594180.0
472,4426.0,7153.0,4.5,1093597524.0
473,4426.0,7143.0,3.5,1093591759.0
474,4426.0,7022.0,4.0,1093597223.0
475,4426.0,6966.0,3.5,1093594879.0
476,4426.0,6807.0,4.0,1093545551.0
477,4426.0,6709.0,2.0,1093592290.0
478,4426.0,6548.0,3.0,1093592441.0
479,4426.0,6436.0,4.0,1093595198.0
480,4426.0,6380.0,4.0,1093594578.0
481,4426.0,6323.0,2.0,1093598209.0
482,4426.0,6242.0,3.0,1093594046.0
483,4426.0,6157.0,2.0,1093591774.0
484,4426.0,5995.0,3.5,1093545028.0
485,4426.0,5992.0,3.5,1093545540.0
486,4426.0,5867.0,3.5,1093596501.0
487,4426.0,5693.0,2.5,1093591892.0
488,4426.0,5679.0,3.5,1093544751.0
489,4426.0,5669.0,4.5,1093544606.0
490,4426.0,5630.0,3.5,1093545394.0
491,4426.0,5541.0,2.5,1093592106.0
492,4426.0,5421.0,3.5,1093597633.0
493,4426.0,5379.0,4.0,1093595326.0
494,4426.0,5049.0,2.0,1093545420.0
495,4426.0,5047.0,1.0,1093594541.0
496,4426.0,4993.0,4.5,1093543681.0
497,4426.0,4967.0,4.0,1093592493.0
498,4426.0,4967.0,4.0,1093592493.0
499,4426.0,4934.0,0.5,1093597027.0
500,4426.0,4872.0,3.0,1093596866.0
501,4426.0,4638.0,2.0,1093544599.0
502,4426.0,4621.0,2.0,1093547176.0
503,4426.0,4552.0,2.5,1093596445.0
504,4426.0,4466.0,2.0,1093869593.0
505,4426.0,4368.0,2.0,1093592168.0
506,4426.0,4355.0,2.0,1093595191.0
507,4426.0,4259.0,2.5,1093595458.0
508,4426.0,4251.0,3.5,1093595587.0
509,4426.0,4027.0,4.0,1093543803.0
510,4426.0,4005.0,3.0,1093591954.0
511,4426.0,3996.0,2.5,1093543554.0
512,4426.0,3986.0,3.0,1093544758.0
513,4426.0,3977.0,3.5,1093543885.0
514,4426.0,3949.0,5.0,1093544490.0
515,4426.0,3893.0,3.0,1093544504.0
516,4426.0,3863.0,2.5,1093544228.0
517,4426.0,3826.0,1.5,1093544377.0
518,4426.0,3793.0,3.5,1093543610.0
519,4426.0,3727.0,3.0,1094315371.0
520,4426.0,3689.0,0.5,1093592483.0
521,4426.0,3515.0,2.5,1093592224.0
522,4426.0,3515.0,2.5,1093592224.0
523,4426.0,3515.0,2.5,1093592224.0
524,4426.0,3489.0,2.0,1093544349.0
525,4426.0,3448.0,3.5,1093544008.0
526,4426.0,3426.0,3.0,1093592205.0
527,4426.0,3409.0,3.5,1093544744.0
528,4426.0,3359.0,3.5,1093544884.0
529,4426.0,3325.0,1.5,1093592305.0
530,4426.0,3325.0,1.5,1093592305.0
531,4426.0,3262.0,4.0,1093592034.0
532,4426.0,3252.0,4.0,1093544484.0
533,4426.0,3252.0,4.0,1093544484.0
534,4426.0,3176.0,3.5,1093543775.0
535,4426.0,3107.0,2.5,1093544215.0
536,4426.0,3082.0,3.0,1093544182.0
537,4426.0,3020.0,4.0,1093597687.0
538,4426.0,2985.0,3.5,1093543740.0
539,4426.0,2951.0,4.0,1093544516.0
540,4426.0,2947.0,4.5,1093544010.0
541,4426.0,2916.0,4.0,1093543467.0
542,4426.0,2912.0,3.5,1093544670.0
543,4426.0,2858.0,4.5,1093543305.0
544,4426.0,2788.0,4.5,1093544684.0
545,4426.0,2788.0,4.5,1093544684.0
546,4426.0,2788.0,4.5,1093544684.0
547,4426.0,2730.0,4.5,1093592003.0
548,4426.0,2729.0,3.5,1093545573.0
549,4426.0,2729.0,3.5,1093545573.0
550,4426.0,2727.0,3.5,1093595507.0
551,4426.0,2710.0,1.5,1093543529.0
552,4414.0,3102.0,4.0,1027923256.0
553,4351.0,8965.0,3.5,1360368804.0
554,4351.0,8644.0,3.5,1232048162.0
555,4351.0,7445.0,4.0,1376206527.0
556,4351.0,7153.0,4.0,1492222002.0
557,4351.0,7022.0,3.0,1232036056.0
558,4351.0,6810.0,3.5,1232815660.0
559,4351.0,6807.0,2.5,1232037214.0
560,4351.0,6323.0,3.5,1492222126.0
561,4351.0,6297.0,3.5,1236803831.0
562,4351.0,5995.0,4.0,1325896083.0
563,4351.0,5679.0,4.0,1232047396.0
564,4351.0,5669.0,4.0,1232036120.0
565,4351.0,5014.0,4.0,1232040787.0
566,4351.0,4993.0,4.0,1232043517.0
567,4351.0,4876.0,3.0,1474226005.0
568,4351.0,4833.0,4.0,1232055934.0
569,4351.0,4713.0,4.5,1234281404.0
570,4351.0,4128.0,3.0,1232049107.0
571,4351.0,4027.0,4.0,1232037342.0
572,4351.0,4023.0,3.5,1360369504.0
573,4351.0,4023.0,3.5,1360369504.0
574,4351.0,3977.0,2.5,1232044307.0
575,4351.0,3949.0,3.5,1232041635.0
576,4351.0,3893.0,3.5,1232049157.0
577,4351.0,3863.0,4.0,1232047890.0
578,4351.0,3826.0,3.5,1232815740.0
579,4351.0,3819.0,4.5,1367181774.0
580,4351.0,3793.0,3.0,1233599576.0
581,4351.0,3784.0,3.0,1232049339.0
582,4351.0,3498.0,3.5,1484627203.0
583,4351.0,3489.0,3.0,1232815647.0
584,4351.0,3481.0,3.5,1232037193.0
585,4351.0,3481.0,3.5,1232037193.0
586,4351.0,3271.0,3.5,1345095425.0
587,4351.0,3156.0,4.5,1344563994.0
588,4351.0,3156.0,4.5,1344563994.0
589,4351.0,3020.0,3.5,1484628085.0
590,4351.0,3016.0,4.0,1232056402.0
591,4351.0,2985.0,4.0,1474225857.0
592,4351.0,2916.0,4.0,1232043726.0
593,4351.0,2881.0,3.0,1232035182.0
594,4351.0,2871.0,4.5,1344564033.0
595,4351.0,2871.0,4.5,1344564033.0
596,4351.0,2858.0,4.0,1239289634.0
597,4351.0,2841.0,4.0,1232815701.0
598,4271.0,8644.0,3.0,1100893233.0
599,4271.0,7143.0,4.5,1100893531.0
600,4271.0,5995.0,4.0,1100895236.0
601,4271.0,4993.0,3.5,1100892819.0
602,4236.0,8958.0,4.0,1120077302.0
603,4236.0,8464.0,4.0,1097793740.0
604,4236.0,7137.0,4.0,1086129677.0
605,4236.0,6787.0,5.0,1084489473.0
606,4236.0,6544.0,4.0,1084490349.0
607,4236.0,5995.0,4.5,1084489498.0
608,4236.0,5955.0,4.0,1120077712.0
609,4236.0,5669.0,4.0,1084489662.0
610,4236.0,5267.0,4.5,1120077869.0
611,4236.0,5267.0,4.5,1120077869.0
612,4236.0,4993.0,2.5,1084490521.0
613,4236.0,4967.0,4.0,1120077461.0
614,4236.0,4967.0,4.0,1120077461.0
615,4236.0,4465.0,4.5,1084489864.0
616,4236.0,4027.0,4.0,1084490216.0
617,4236.0,3996.0,3.0,998517993.0
